"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"23103","84333f5def09812528f3bf1ed941f1a6",11387515,"a08e3eb3587eb534cc766abe3efa4e50",4,"I really enjoyed this book. I have a ten year old daughter right now about to go into middle school and reading this book took me back to all of the trauma of middle school. Kids that age are so mean anyway, much less if there is something about you that makes you stand out. I disagree with some that said the voice wasn't believable, other than one paragraph, when I was really looking for it, I could totally see a ten year old kid thinking/saying these things. I liked getting the perspective of all the main characters and I liked how it showed how you never really know what is going on in someone else's life or what is making them act the way they do. I especially liked the message on kindness and making a conscious choice in any situation to be ""kinder than is necessary."" I admit I teared up a bit at the end and when the one sad thing happened 3/4 of the way through but I think that's a sign of a good book. I also think the kids in the story could have been a LOT meaner than they were, but I'm glad the author didn't go that dark. I enjoyed the happy ending and would totally recommend this book to others. Now to get my ten year old to read it...","Wed Aug 10 18:20:20 -0700 2016","Sun Aug 21 14:34:56 -0700 2016","Mon Aug 15 00:00:00 -0700 2016","Thu Aug 11 00:00:00 -0700 2016",1,2,"False"
"24136","7d84e3bdb28dc6106f30931879d2ba0c",11387515,"0ea47942ba5e9549f10db8454b252b32",5,"This book was fantastic. It should be on the required reading lists for all children in the 3rd or 4th grade. I loved it as an adult, and I know others will too. 
 Palacio touched on themes that every teacher, parent and child should know and understand: bullying, family, friends, death, coming of age, growing up, and so on. These overarching parts of our lives are crucial to overcome but important to comprehend. For that reason alone, you have to read this book. I promise you, you won't regret it.","Sun Sep 21 13:37:59 -0700 2014","Fri Sep 26 08:11:00 -0700 2014","Fri Sep 26 08:11:00 -0700 2014","Sun Sep 21 00:00:00 -0700 2014",0,0,""
"24415","ef1d4b24440a370f514eeec1a930c4c6",11387515,"4633d56478f268cb96b5e495e70eb055",5,"This book was so cute and it just made me so happy. I loved the ending message, ""'Shall we make a new rule of life... always to try to be a little kinder than is necessary?'""","Fri Feb 07 08:48:51 -0800 2014","Sun Jun 01 17:31:49 -0700 2014","Sun Jun 01 00:00:00 -0700 2014","Sun May 25 00:00:00 -0700 2014",0,0,""
"24920","2563d093e109272f2d1c1b4dbfa7d833",11387515,"665c6c7deb43bee44ec7c731ed46588b",4,""" When given the choice of being right or being kind, choose kind."" Dr Wayne W. Dyer 
 I couldn't agree with the message of this book more. I love that it is written for middle school students. If I were a 5th grade teacher or a parent of a pre-teen I would make this book a priority. There are of course many ways to teach empathy and kindness. This book however seems to have a way of reaching kids. 
 As I was reading I kept thinking about a day when I went to the grocery store with a friend of mine. We were 19 and waiting in line. Someone wanted to go in front of me. I can't even remember the reason. I didn't care. I let them in front of me and continued my conversation with my friend. She cut me off and scolded me, ""You're TOO nice."" I was confused. I didn't go out of my way to be kind to this person. I simply sacrificed all of 3 minutes to allow them in front of me. I was sad that is TINY act in her eyes was ""too nice."" 
 ""Or maybe everyone could be a little kinder. Its just a line, we'll be out of here soon..."" I replied. I couldn't tell you what happened next but now 14 years later she and I are no longer friends. 
 And then all the little bits of kindness I received over the years interrupted my reading.... 
 The first day of first grade my box of crayons spilled all over the floor and immediately with out the teacher prompting the entire class dove on the floor to help me pick up my crayons. 
 The guy at the gym the other day who went out of his way to discuss our workouts and gave me enough encouragement to last the summer. ( He was temporarily disabled...) 
 Or the Santa Clause looking man who bought my breakfast at WAWA before my nanny job one morning. ( He saw me rooting for change) 
 Small conversations, simple gestures.... They are so much bigger than we know. 
 ""Choose Kindness""","Mon Feb 25 06:30:30 -0800 2013","Sat Jun 25 06:45:25 -0700 2016","Sat Jun 25 06:45:25 -0700 2016","Tue Jun 21 00:00:00 -0700 2016",0,2,""
"25503","782aadf3a0d69d48fb68ef9e3f8ec378",11387515,"932b1dc4e3a98b056647990c5f12ad10",5,"A wonderful read. Should be required for all middle schoolers to help learn tolerance, empathy and true strength of character.","Wed Jun 18 16:43:54 -0700 2014","Wed Jun 18 16:45:30 -0700 2014","","",0,0,""
"25787","9c6b25ef1e43cbc3fe8bd19aaf1a83eb",11387515,"01a339db0fcb70d11ecd8e3aa9959aec",4,"3,5 stars 
 This book missed something! 
 It was a pretty good read, the characters are well built and you reAlly get to know the experience of those ppl born with a facial deformity but...it missed more dramatic influence.. 
 Its a bk that leaves a tiny impact on u...where it should hve a left a huge one!","Tue Nov 19 12:53:50 -0800 2013","Tue Sep 09 07:04:45 -0700 2014","Tue Sep 09 07:04:45 -0700 2014","Tue Sep 09 00:00:00 -0700 2014",0,0,""
"25850","4656887ab12da414f953f685f2703e17",11387515,"eed6bee36478b12f8801163ef8c12090",5,"Super good read! Half way through I told my 10 year old to start reading it, she is almost finished and is loving it as well.","Wed Aug 01 17:22:28 -0700 2012","Wed Jun 05 22:08:17 -0700 2013","","",1,0,""
"26242","145878f90a835ea3388f0542ca58a75f",11387515,"d5f9257fdb2f544a32652e21e2d3a84a",5,"Wow. Just wow. 
 This book, told from multiple viewpoints, is amazing. The characters are believable and rounded out. There is character development and realism. It was touching and funny and made me cry. Then, the last portion (told from Julian's point of view) turned it all upside down and really made you think! This is a great book to read with your kids (or anyone!) and discuss differences and judgment and how everyone is fighting their own demons. It's a great book to discuss patience and tolerance and love for each other as human beings. Powerful. If you are looking for a book to read to your older elementary/middle school kids to help discuss the ideas of bullying and acceptance and human dignity, I can't recommend this book highly enough.","Thu Nov 07 08:03:32 -0800 2013","Tue Mar 03 08:08:58 -0800 2015","Sat Feb 28 00:00:00 -0800 2015","",0,0,""
"26704","54a96ccc1122076ab41d75bad9a3e909",11387515,"f29d0240c24d3cb8d7dc0a383cc46c1a",5,"Both my kid and I loved this book. I highly recommend it for any kids 8 and up.","Tue Apr 15 01:44:24 -0700 2014","Tue Jul 11 20:29:59 -0700 2017","Tue Jul 11 00:00:00 -0700 2017","Tue Jun 13 00:00:00 -0700 2017",1,0,""
"28259","20c6f9911cebc433396e432fdc1a1cb0",11387515,"6c396287e864f200bfc29a4e41b154db",4,"I listened to the audio version for several chapters and didn't love the narrator's voice. But then I read the book and loved it! I thought this was a thought provoking look at the life of someone with a disability. I enjoyed the different perspectives. There were some parts that I was a little bothered by, but over all I feel like it's a book worth reading. It made me want to be a better person and treat everyone with kindness. I'm making my teens read it and I'm reading it to my boys!","Sat Feb 08 06:14:42 -0800 2014","Sat May 24 03:02:13 -0700 2014","","",0,0,""
"28308","335a0e12ed4ca2539baf96dce55148b9",11387515,"41ba8170f6f07b05e4601a474f232acd",5,"As a parent, this one made me emotional. I cried sad tears, I cried happy tears. We should all be a little kinder than is necessary.","Sun Jul 10 10:44:28 -0700 2016","Sun Jul 10 10:45:48 -0700 2016","Sun Jul 10 10:45:48 -0700 2016","",0,0,"False"
"29391","d42b695691a07e4a0ddb2dc81e618f2f",11387515,"df5b4a3774f50016781b2603ce4d8375",5,"A fabulous read with a great message.","Mon Oct 28 05:53:30 -0700 2013","Sat Mar 01 10:59:14 -0800 2014","Sat Mar 01 10:59:14 -0800 2014","Sat Feb 22 00:00:00 -0800 2014",0,0,""
"30036","b9c0d56438ee6342288737820c9cdcbf",11387515,"303d1ebc2f012577d992f3e5043a970f",5,"http://www.segredosemlivros.com/2014/...","Mon Nov 24 04:57:50 -0800 2014","Mon Nov 24 04:58:01 -0800 2014","Mon Nov 24 04:58:01 -0800 2014","",0,0,""
"30531","a7dcab9c3418c5ecb069af0e83ca3740",11387515,"b2e797b5d3102ea190fe5ab66813d283",5,"What a great story. Fifth grade is hard enough if you are a ""normal"" child. If you are not, it can be the pits! Be kinder than is necessary: just one of The many messages of the book!","Wed Feb 06 18:12:35 -0800 2013","Fri Mar 14 14:09:14 -0700 2014","Fri Mar 14 14:09:14 -0700 2014","Sun Mar 09 00:00:00 -0800 2014",0,0,""
"30578","eb5ceea88bbb95e09f66a77c2a25c299",11387515,"f4f14f6c8301a544666c86139c0bdfcc",5,"This is a gem of a book. Sincere. Honest. Heart-tugging. Full of hope and laced with humor. Auggie -- along with his adoring family and truest friends -- teaches us the importance of acceptance, kindness, and looking past the surface to the true measure of a being's worth.","Sat Apr 20 19:07:28 -0700 2013","Wed Jul 02 23:44:40 -0700 2014","Thu Jul 03 23:44:40 -0700 2014","Tue Jul 01 00:00:00 -0700 2014",0,0,""
"30609","d75337596260fc876bb570f8ddf25f07",11387515,"011dddb84b9cc53fa4d2f37c17368be1",5,"I loved this sweet book about a disabled 13 year old boy named August learning to navigate his way around his new school, his new friends, and learning to accept himself. I loved his friendships with Summer and Jack, his family dynamics, and the way the perspectives flowed together. It was really interesting for me to read about Auggie's facial deformities, as I'd never read about disabilities like that before. I found myself wishing 10 year old me had had this book in my school library. I would have felt less alone. This is one of my favorite books.","Thu Sep 07 22:13:39 -0700 2017","Wed Sep 27 23:24:38 -0700 2017","Thu Sep 28 23:24:38 -0700 2017","Fri Sep 08 00:00:00 -0700 2017",0,0,""
"32137","ceafcd52164afd7e80452109560130e1",11387515,"9ce756911b6b6c4c995cdd411cf32a06",4,"I loved many things about this. The message of kindness cannot be ignored. I'm glad that our local middle school is reading it as its ""One Book, One School""this summer. 
 I gave it only four stars, because I thought the author didn't really capture the kids' voices very well. There was no reason they HAD to be ten, and she wrote them more like twelve-year olds anyway.","Wed Jun 12 08:27:07 -0700 2013","Wed Jun 12 08:44:30 -0700 2013","Wed Jun 12 08:44:30 -0700 2013","",0,0,"False"
"32390","2950f5ea23baccb3d067adac7515f6b8",11387515,"b09272a4e3a8156286153bccd922d090",5,"I loved this book! It should be required reading for fifth graders. It is about August Pullman, who was born with a severe facial deformity. He has been homeschooled his entire life, but now he is starting fifth grade at a real school, and the story is about his adjustment, as well as the adjustment of the other kids at the school. It was heartbreaking at times, but so sweet. I highly recommend it for anyone, children or adults!","Fri Nov 23 21:42:25 -0800 2012","Wed Apr 03 22:13:08 -0700 2013","Tue Jan 01 00:00:00 -0800 2013","",0,0,""
"32836","0e5bbe2ac5021c450f7dbe4819b2aff6",11387515,"9c09ff9ed2fe37a009cc3e787aeb6d91",4,"I loved how it was written from different perspectives. It gave insight into how it might be to constantly be stared at but also the perspective of being a sibling and a friend.","Thu Feb 20 18:00:05 -0800 2014","Thu Feb 20 18:01:16 -0800 2014","","",1,0,""
